input,output
6.6,100.0
6.4,99.83419962618144
6.2,99.80669926192444
6.0,99.7907244863965
5.7,100.05676430568799
5.5,99.40943249050098
5.4,99.7663637782457
5.2,99.65728076504372
5.0,99.7836408339794
4.8,99.77033614178124
4.6,99.51141053924873
4.4,100.08202873697944
4.1,99.42450703386342
3.8,99.63066561931781
3.6,99.59476076900356
3.4,99.65993729948393
3.1,99.84793776078385
2.8,99.69895483018732
