input,output
6.6,100.0
6.4,94.81999473566668
6.2,84.79566260776213
6.0,84.77689959095297
5.7,0.06835701620140353
5.5,43.98183624178329
5.4,39.272680010460284
5.2,30.0699028853968
5.0,22.587394697515226
4.8,22.595486767482047
4.6,22.60030389542963
4.4,10.86525373870852
4.1,7.596031219528145
3.8,5.277346002576336
3.6,3.7239504597550455
3.4,2.17537653141846
3.1,1.5448232776950483
2.8,0.9337715501585313
