input,output
6.6,100.0
6.4,100.04019701848843
6.2,100.03127284817255
6.0,100.21000194099723
5.7,100.23901176737083
5.5,100.25241856334364
5.4,99.77885508430946
5.2,100.37418061174522
5.0,100.23344799808591
4.8,100.2870511360636
4.6,100.33284599400587
4.4,100.19434270096748
4.1,100.35516976497003
3.8,100.13626234920092
3.6,100.11168767164229
3.4,100.13180475343349
3.1,100.11393765575927
2.8,100.19767788761351
