input,output
6.6,100.0
6.4,100.10842530439727
6.2,99.73323621675151
6.0,99.79604602390879
5.7,100.04304031191992
5.5,99.8597347743343
5.4,100.26420300217391
5.2,99.73323417930892
5.0,99.63168116885707
4.8,99.66697067000477
4.6,99.54132584826067
4.4,99.68847568729227
4.1,100.01032192120707
3.8,99.99741917617594
3.6,99.8709109999687
3.4,99.85972790388828
3.1,99.89329785085005
2.8,99.78315360823787
