input,output
6.6,100.0
6.4,90.52112907299289
6.2,80.5466801451842
6.0,68.81250884625315
5.7,51.5606420805042
5.5,40.32246480011082
5.4,36.037412286697716
5.2,27.76030720403953
5.0,20.9332452237894
4.8,14.055442944317301
4.6,12.06808272887824
4.4,10.076630175014639
4.1,7.128059858027969
3.8,4.8893262573746
3.6,3.6612311886458304
3.4,2.081108720186981
3.1,1.460929453507801
2.8,0.8686271921907752
