input,output
6.6,100.0
6.4,89.98820916211564
6.2,78.31133139999889
6.0,66.83881611596145
5.7,50.09394411614551
5.5,39.149194045952804
5.4,34.92313744116172
5.2,26.74569254641948
5.0,20.08854176821656
4.8,13.501975501814123
4.6,11.597306164498823
4.4,9.759793699801065
4.1,7.004366675885838
3.8,5.284452011135355
3.6,3.6411748163121374
3.4,1.980550886737206
3.1,1.3266424254194904
2.8,0.6772342603364918
