input,output
6.6,100.0
6.4,90.81197838227598
6.2,80.82724185545807
6.0,70.59273369279684
5.7,53.86218843674405
5.5,41.924173733174655
5.4,37.59755410700104
5.2,29.185197690194542
5.0,21.908748961998903
4.8,14.811553244082868
4.6,12.703838676332044
4.4,10.683457666824506
4.1,7.682474106960405
3.8,5.184753628497906
3.6,3.5089100808755083
3.4,2.0640518972900925
3.1,1.431210534149818
2.8,0.8041789272243747
