input,output
6.6,100.0
6.4,91.02383420840081
6.2,81.20419968513912
6.0,71.06649105355916
5.7,55.37119624155461
5.5,43.634431353712024
5.4,38.884280488957
5.2,29.77171366518272
5.0,22.228271033589188
4.8,14.927600531694315
4.6,12.780400384135508
4.4,10.74075085349616
4.1,7.70549411208607
3.8,5.218906408338468
3.6,3.5885578217756877
3.4,2.0950882287157873
3.1,1.4227088962567735
2.8,0.721850844426593
