input,output
6.6,100.0
6.4,88.88372713785968
6.2,77.89200042991743
6.0,66.94332068634668
5.7,50.60267125118487
5.5,39.81129002894481
5.4,35.78920516873292
5.2,27.734360055535497
5.0,20.954321804546588
4.8,14.2186125158655
4.6,12.23325300449368
4.4,10.27414070487877
4.1,7.357397817203879
3.8,5.1162880054560755
3.6,3.6097221563864905
3.4,2.1176821292966577
3.1,1.6421074925086023
2.8,1.6360793177570732
